N,P,Avg_Return,X_1_1,Y_1_1,X_1_2,Y_1_2,X_1_3,Y_1_3,X_1_4,Y_1_4,X_1_5,Y_1_5,X_1_6,Y_1_6,X_1_7,Y_1_7,X_1_8,Y_1_8,X_1_9,Y_1_9,X_1_10,Y_1_10,X_1_11,Y_1_11,X_1_12,Y_1_12,X_1_13,Y_1_13,X_1_14,Y_1_14,X_1_15,Y_1_15,X_1_16,Y_1_16,X_1_17,Y_1_17,X_1_18,Y_1_18,X_1_19,Y_1_19,X_1_20,Y_1_20,X_1_21,Y_1_21,X_1_22,Y_1_22,X_1_23,Y_1_23,X_1_24,Y_1_24,X_1_25,Y_1_25,X_1_26,Y_1_26,X_1_27,Y_1_27,X_1_28,Y_1_28,X_1_29,Y_1_29,X_1_30,Y_1_30,X_1_31,Y_1_31,X_1_32,Y_1_32,X_1_33,Y_1_33,X_1_34,Y_1_34,X_1_35,Y_1_35,X_1_36,Y_1_36,X_1_37,Y_1_37,X_1_38,Y_1_38,X_1_39,Y_1_39,X_1_40,Y_1_40,X_1_41,Y_1_41,X_1_44,Y_1_44,X_1_45,Y_1_45,X_1_46,Y_1_46,X_1_39,Y_1_39,X_1_9,Y_1_9,X_1_26,Y_1_26,X_1_1,Y_1_1,X_1_11,Y_1_11,X_1_7,Y_1_7,X_1_19,Y_1_19,X_1_11,Y_1_11,X_1_10,Y_1_10,X_1_46,Y_1_46,X_1_7,Y_1_7,X_1_11,Y_1_11,X_1_21,Y_1_21,X_1_5,Y_1_5,X_1_40,Y_1_40,X_1_45,Y_1_45,X_1_4,Y_1_4,X_1_35,Y_1_35,X_1_33,Y_1_33,X_1_33,Y_1_33,X_1_27,Y_1_27,X_1_25,Y_1_25,X_1_17,Y_1_17,X_1_18,Y_1_18,X_1_40,Y_1_40,X_1_15,Y_1_15,X_1_32,Y_1_32,X_1_2,Y_1_2,X_1_7,Y_1_7,X_1_1,Y_1_1,X_1_20,Y_1_20,X_1_20,Y_1_20,X_1_6,Y_1_6,X_1_39,Y_1_39,X_1_5,Y_1_5,X_1_24,Y_1_24,X_1_31,Y_1_31,X_1_22,Y_1_22,X_1_31,Y_1_31,X_1_22,Y_1_22,X_1_25,Y_1_25,X_1_28,Y_1_28,X_1_36,Y_1_36,X_1_23,Y_1_23,X_1_44,Y_1_44,X_1_10,Y_1_10,X_1_7,Y_1_7,X_1_12,Y_1_12
44,187.5990456,0.01161315501,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,186.0884749,-0.00805212367,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,191.4466512,0.02879370338,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,195.0560664,0.0188533732,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,197.0088783,0.01001154164,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,189.7471826,-0.03685973856,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,195.8351286,0.03208451326,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,201.9303237,0.03112411524,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,198.8308829,-0.01534906071,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,194.2287235,-0.02314609945,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,198.8806231,0.02395062663,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,196.3109084,-0.01292089066,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,195.8898091,-0.00214506317,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,202.8583008,0.03557352865,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,196.4556341,-0.03156226153,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,192.2025591,-0.02164903538,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,186.7534257,-0.02835099277,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,187.126604,0.001998240442,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,177.9925277,-0.04881228024,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,188.4799044,0.05892032005,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,190.3088546,0.009703688064,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,184.8740352,-0.0285578904,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,187.558256,0.01451918762,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,190.7506465,0.01702079441,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,189.9974673,-0.003948501423,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
44,194.745646,0.02499074724,3,0,6,0,2,1,3,1,3,2,4,2,7,2,0,3,5,3,0,4,1,4,3,4,4,4,7,4,4,5,6,5,0,6,1,6,7,5,0,6,6,5,7,5,5,4,7,4,0,5,1,5,6,4,7,4,0,5,0,5,1,5,1,5,2,5,3,5,4,5,4,5,5,5,4,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,3,5,2,2,4
