N,P,Avg_Return,X_1_1,Y_1_1,X_1_2,Y_1_2,X_1_3,Y_1_3,X_1_4,Y_1_4,X_1_5,Y_1_5,X_1_6,Y_1_6,X_1_7,Y_1_7,X_1_8,Y_1_8,X_1_9,Y_1_9,X_1_10,Y_1_10,X_1_11,Y_1_11,X_1_12,Y_1_12,X_1_13,Y_1_13,X_1_14,Y_1_14,X_1_15,Y_1_15,X_1_16,Y_1_16,X_1_17,Y_1_17,X_1_18,Y_1_18,X_1_19,Y_1_19,X_1_20,Y_1_20,X_1_21,Y_1_21,X_1_22,Y_1_22,X_1_23,Y_1_23,X_1_24,Y_1_24,X_1_25,Y_1_25,X_1_26,Y_1_26,X_1_27,Y_1_27,X_1_28,Y_1_28,X_1_29,Y_1_29,X_1_30,Y_1_30,X_1_31,Y_1_31,X_1_32,Y_1_32,X_1_33,Y_1_33,X_1_34,Y_1_34,X_1_35,Y_1_35,X_1_36,Y_1_36,X_1_37,Y_1_37,X_1_38,Y_1_38,X_1_39,Y_1_39,X_1_40,Y_1_40,X_1_41,Y_1_41,X_1_42,Y_1_42,X_1_43,Y_1_43,X_1_44,Y_1_44,X_1_45,Y_1_45,X_1_46,Y_1_46,X_1_47,Y_1_47,X_1_48,Y_1_48,X_1_49,Y_1_49,X_1_50,Y_1_50,X_1_51,Y_1_51,X_1_52,Y_1_52,X_1_37,Y_1_37,X_1_1,Y_1_1,X_1_25,Y_1_25,X_1_14,Y_1_14,X_1_8,Y_1_8,X_1_27,Y_1_27,X_1_34,Y_1_34,X_1_25,Y_1_25,X_1_44,Y_1_44,X_1_33,Y_1_33,X_1_6,Y_1_6,X_1_35,Y_1_35,X_1_17,Y_1_17,X_1_5,Y_1_5,X_1_4,Y_1_4,X_1_10,Y_1_10,X_1_33,Y_1_33,X_1_8,Y_1_8,X_1_38,Y_1_38,X_1_34,Y_1_34,X_1_38,Y_1_38,X_1_52,Y_1_52,X_1_21,Y_1_21,X_1_26,Y_1_26,X_1_44,Y_1_44,X_1_38,Y_1_38,X_1_50,Y_1_50,X_1_44,Y_1_44,X_1_8,Y_1_8,X_1_32,Y_1_32,X_1_38,Y_1_38,X_1_38,Y_1_38,X_1_46,Y_1_46,X_1_35,Y_1_35,X_1_18,Y_1_18,X_1_8,Y_1_8,X_1_48,Y_1_48,X_1_24,Y_1_24,X_1_38,Y_1_38,X_1_15,Y_1_15,X_1_6,Y_1_6,X_1_1,Y_1_1,X_1_20,Y_1_20,X_1_36,Y_1_36,X_1_15,Y_1_15,X_1_12,Y_1_12
50,161.8880059,-0.002119370062,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
50,163.0998771,0.00748586116,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
50,163.5180009,0.002563605996,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
50,160.5359665,-0.0182367344,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
50,163.8884896,0.0208833142,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,163.162356,-0.00443065662,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,160.2324515,-0.01795698765,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,161.0968022,0.005394354368,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,162.8567296,0.01092465793,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,160.1974022,-0.01632924487,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,159.3451931,-0.00531974372,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,153.72589,-0.03526496783,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,152.6994672,-0.00667696761,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,147.4248543,-0.03454244457,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,151.4042827,0.02699292715,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,152.5401657,0.007502317512,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,156.8842995,0.02847862301,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,154.3869285,-0.01591855315,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,158.4125918,0.02607515648,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,162.1823059,0.02379680835,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,165.2094595,0.01866512901,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,160.3417869,-0.02946364333,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,165.6385386,0.03303413158,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,164.2001557,-0.00868386628,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
51,161.4012655,-0.01704560009,2,0,3,0,7,0,1,1,3,1,1,2,2,2,3,2,5,2,6,2,7,2,3,3,7,3,2,4,3,4,5,4,6,4,5,5,6,5,0,6,1,6,2,6,3,6,3,6,2,6,4,6,5,6,3,6,5,6,5,6,6,6,7,6,6,6,5,6,6,6,7,6,6,6,3,6,5,3,1,6,7,5,6,5,7,5,0,6,1,6,2,6,1,6,2,6,3,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
