N,P,Avg_Return,X_1_1,Y_1_1,X_1_2,Y_1_2,X_1_3,Y_1_3,X_1_4,Y_1_4,X_1_5,Y_1_5,X_1_6,Y_1_6,X_1_7,Y_1_7,X_1_8,Y_1_8,X_1_9,Y_1_9,X_1_10,Y_1_10,X_1_11,Y_1_11,X_1_12,Y_1_12,X_1_13,Y_1_13,X_1_14,Y_1_14,X_1_15,Y_1_15,X_1_16,Y_1_16,X_1_17,Y_1_17,X_1_18,Y_1_18,X_1_19,Y_1_19,X_1_20,Y_1_20,X_1_21,Y_1_21,X_1_22,Y_1_22,X_1_23,Y_1_23,X_1_24,Y_1_24,X_1_25,Y_1_25,X_1_26,Y_1_26,X_1_27,Y_1_27,X_1_28,Y_1_28,X_1_29,Y_1_29,X_1_30,Y_1_30,X_1_31,Y_1_31,X_1_32,Y_1_32,X_1_33,Y_1_33,X_1_34,Y_1_34,X_1_35,Y_1_35,X_1_36,Y_1_36,X_1_37,Y_1_37,X_1_38,Y_1_38,X_1_39,Y_1_39,X_1_40,Y_1_40,X_1_41,Y_1_41,X_1_42,Y_1_42,X_1_4,Y_1_4,X_1_35,Y_1_35,X_1_27,Y_1_27,X_1_3,Y_1_3,X_1_44,Y_1_44,X_1_43,Y_1_43,X_1_27,Y_1_27,X_1_18,Y_1_18,X_1_52,Y_1_52,X_1_14,Y_1_14,X_1_5,Y_1_5,X_1_32,Y_1_32,X_1_1,Y_1_1,X_1_38,Y_1_38,X_1_16,Y_1_16,X_1_43,Y_1_43,X_1_46,Y_1_46,X_1_7,Y_1_7,X_1_41,Y_1_41,X_1_40,Y_1_40,X_1_31,Y_1_31,X_1_11,Y_1_11,X_1_24,Y_1_24,X_1_1,Y_1_1,X_1_12,Y_1_12,X_1_34,Y_1_34,X_1_42,Y_1_42,X_1_37,Y_1_37,X_1_42,Y_1_42,X_1_4,Y_1_4,X_1_32,Y_1_32,X_1_21,Y_1_21,X_1_2,Y_1_2,X_1_33,Y_1_33,X_1_39,Y_1_39,X_1_21,Y_1_21,X_1_22,Y_1_22,X_1_1,Y_1_1,X_1_43,Y_1_43,X_1_31,Y_1_31,X_1_21,Y_1_21,X_1_31,Y_1_31,X_1_11,Y_1_11,X_1_4,Y_1_4,X_1_18,Y_1_18,X_1_6,Y_1_6,X_1_34,Y_1_34,X_1_40,Y_1_40,X_1_13,Y_1_13
47,85.88410055,-0.0536881463,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,6,0,3,4,1,0,5,1,2,7,5,0,6,7,3
47,87.78440738,0.02212641015,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,6,0,3,4,1,0,5,1,2,7,5,0,6,7,3
47,85.99648454,-0.02036720292,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,6,0,3,4,1,0,5,1,2,7,5,0,6,7,3
47,85.99669868,2.490096574E-06,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,6,0,3,4,1,0,5,1,2,7,5,0,6,7,3
47,85.44130797,-0.006458279431,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,6,0,3,4,1,0,5,1,2,7,5,0,6,7,3
47,84.689746,-0.008796236699,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,6,0,3,4,1,0,5,1,2,7,5,0,6,7,3
46,84.86907145,0.002117439893,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,6,0,3,4,1,0,5,1,2,7,5,0,6,7,3
45,86.11872593,0.0147244981,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,3,4,1,0,5,1,2,7,5,0,6,7,3
45,88.40038506,0.02649434373,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,1,0,5,1,2,7,5,0,6,7,3
45,90.39835786,0.0226014039,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,1,0,5,1,2,7,5,0,6,7,3
45,91.14712383,0.008282959795,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,1,0,5,1,2,7,5,0,6,7,3
45,89.87233416,-0.01398606578,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,1,0,5,1,2,7,5,0,6,7,3
45,88.15269693,-0.01913422242,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,1,0,5,1,2,7,5,0,6,7,3
44,90.94667689,0.0316947758,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,1,0,5,1,2,7,5,0,6,7,3
43,93.63506899,0.02956009156,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,5,1,2,7,5,0,6,7,3
43,94.66046608,0.01095099419,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,2,7,5,0,6,7,3
43,92.32987986,-0.02462048122,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,2,7,5,0,6,7,3
43,95.5343026,0.03470623757,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,2,7,5,0,6,7,3
43,97.5847792,0.02146324978,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,2,7,5,0,6,7,3
43,95.07304501,-0.02573899546,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,2,7,5,0,6,7,3
43,95.54421653,0.004955889625,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,2,7,5,0,6,7,3
43,95.51700941,-0.0002847594332,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,2,7,5,0,6,7,3
43,94.52163711,-0.01042089054,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,2,7,5,0,6,7,3
43,96.60702122,0.02206250512,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,2,7,5,0,6,7,3
43,92.44776794,-0.04305332291,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,2,7,5,0,6,7,3
43,92.79354604,0.003740253695,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,2,7,5,0,6,7,3
43,90.86827187,-0.02074793189,7,0,1,1,3,1,5,1,6,1,2,2,6,2,7,2,1,3,2,3,4,3,6,3,0,4,1,4,5,4,4,5,5,5,0,6,3,6,4,6,7,6,6,6,5,6,4,6,1,6,1,0,7,5,7,5,7,5,7,5,7,5,6,5,0,6,1,6,1,6,2,6,6,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,2,7,5,0,6,7,3
