N,P,Avg_Return
52,97.73861154,-0.03054081532
52,96.71805743,-0.01044166776
52,95.36311607,-0.01400918711
52,91.04553403,-0.04527517782
52,90.08006399,-0.01060425475
52,89.05137078,-0.01141976555
52,89.39807894,0.003893349988
52,88.62939745,-0.008598411719
52,87.19402082,-0.01619526552
52,87.7028254,0.005835315051
53,88.85119344,0.01309385449
53,87.34189149,-0.01698685062
53,87.04063063,-0.003449213825
53,88.36371054,0.01520071608
53,88.28872855,-0.0008485609297
53,91.24273347,0.0334584603
53,91.10440557,-0.001516042938
53,89.54037315,-0.01716747294
53,90.03892343,0.005567882579
53,90.72252805,0.007592323349
53,91.31348628,0.006513908257
53,92.56139401,0.01366619309
53,91.90546862,-0.007086381959
53,93.22487269,0.01435609964
53,93.78679854,0.006027638723
53,94.44758313,0.007045603475
53,94.77813977,0.003499895148
53,94.85096719,0.0007683989512
53,95.34208198,0.005177752037
53,99.38632936,0.04241828258
53,103.9347216,0.04576476768
53,107.8852482,0.03800969048
53,108.9185991,0.009578240225
53,107.9121926,-0.009239986698
53,108.6928903,0.007234563939
53,106.9180536,-0.01632891259
53,102.3887819,-0.04236208557
53,100.8297346,-0.01522673867
53,97.2665381,-0.0353387476
53,97.12884941,-0.001415581212
53,97.36085451,0.002388632231
53,96.44469266,-0.00940996114
53,97.42338306,0.01014768544
52,98.35601189,0.009572946471
52,99.13753018,0.007945811101
52,98.5804086,-0.005619683947
52,99.30628288,0.007363271208
52,95.57742296,-0.03754908365
52,94.82590922,-0.007862879301
52,94.1474664,-0.007154614456
52,92.83247526,-0.01396735555
52,92.53761996,-0.003176208491
52,90.99103376,-0.01671305362
52,90.52730293,-0.005096445341
52,91.06204889,0.005907013133
52,88.42163431,-0.02899577391
52,88.08822299,-0.003770698485
52,86.48768392,-0.01816972825
52,85.14749327,-0.01549573985
52,82.75116245,-0.0281432926
52,82.13059994,-0.007499139537
52,82.45170087,0.00390963824
52,80.99377064,-0.01768223352
52,82.06662877,0.01324618081
52,81.57911328,-0.005940483887
52,79.76799202,-0.02220079611
52,78.45428256,-0.01646913039
52,77.54531184,-0.01158599241
52,76.98298148,-0.007251635803
52,76.09912051,-0.01148125147
52,75.63682566,-0.006074903985
52,76.24986074,0.008104981521
52,76.42704658,0.002323752992
52,76.57834947,0.001979703491
52,75.56497529,-0.01323316815
52,73.6465212,-0.02538813892
52,72.70012954,-0.01285045987
52,72.98973162,0.003983515289
52,71.25625461,-0.02374960098
52,71.47674199,0.003094287975
52,72.83596018,0.01901623035
52,74.86009526,0.02779032605
52,74.35852377,-0.006700118205
52,76.34982575,0.02677974063
52,78.22559408,0.02456807606
52,80.38968466,0.02766473818
52,80.79050975,0.004986026426
52,82.88430681,0.02591637399
52,85.58447644,0.03257757379
52,88.35004625,0.0323139187
52,90.13625575,0.0202174145
52,93.8420861,0.04111364857
52,97.49980379,0.03897736976
52,99.8786199,0.02439816311
52,100.5916265,0.007138731369
52,98.50888694,-0.02070490032
52,98.009949,-0.005064902787
52,94.9230005,-0.03149627703
51,94.48658221,-0.004597603109
51,92.15283152,-0.02469928156
51,90.91798742,-0.01339995831
51,91.21718769,0.003290880989
51,90.547403,-0.007342746626
51,88.04548417,-0.02763103902
51,88.75003282,0.008002098581
51,89.23120534,0.005421660216
51,89.77486416,0.006092698424
51,89.66039252,-0.001275096789
51,88.00775897,-0.01843214713
51,88.32438399,0.003597694335
51,87.94012006,-0.004350598472
51,89.03030312,0.01239687936
51,89.31288915,0.003174043233
51,88.32955162,-0.01101002929
51,88.24755791,-0.0009282705018
50,87.92632495,-0.003640134252
50,87.77543759,-0.00171606584
50,86.94226435,-0.009492100068
50,88.78420132,0.02118574873
50,87.09334649,-0.01904454625
50,86.04450436,-0.01204273542
50,85.30471881,-0.008597708262
50,84.15995935,-0.0134196499
50,86.77050826,0.03101889457
50,88.97537374,0.02541030965
50,89.25723094,0.003167811305
50,89.83083297,0.00642639282
50,91.35088968,0.01692132496
50,90.19746277,-0.01262633471
50,88.89106928,-0.01448370553
50,89.37970069,0.005496968456
50,90.9901878,0.01801848852
50,91.49592395,0.005558139404
50,90.89243159,-0.00659583869
50,92.07713554,0.01303413203
50,92.23339388,0.001697037307
50,94.0595556,0.01979935511
50,96.22424128,0.02301399017
50,99.08822494,0.02976363982
50,97.58047711,-0.01521621603
50,97.45520682,-0.001283763796
50,96.98539723,-0.004820774647
50,96.78831939,-0.002032036263
50,94.20205589,-0.02672082245
50,93.64643474,-0.005898184995
50,92.93085708,-0.007641269692
50,92.6635727,-0.002876163921
51,93.19525214,0.005737739511
51,92.87827973,-0.003401164787
51,92.04055761,-0.009019569708
51,92.44587914,0.004403727396
51,92.88886781,0.004791870377
51,92.47666071,-0.004437637179
50,89.7217611,-0.02979021508
50,90.05319811,0.003694053716
50,88.46549527,-0.01763072132
50,88.27746816,-0.00212542877
50,86.29553476,-0.02245118076
50,85.73559384,-0.006488643081
50,86.02278764,0.003349761573
50,87.45474631,0.0166462715
50,87.24419767,-0.002407515312
50,87.01501657,-0.002626892215
50,86.18059598,-0.009589386127
50,86.02975536,-0.00175028512
50,84.46560565,-0.01818149668
50,82.7216867,-0.02064649788
50,81.14599267,-0.0190481371
50,81.43941661,0.003616000313
50,79.64945312,-0.02197908048
50,79.0739889,-0.007224961261
50,80.96972087,0.02397415379
50,82.79486543,0.02254107506
50,82.39216323,-0.004863854736
50,82.85089783,0.005567697025
50,83.23689637,0.004658954231
50,83.90244796,0.007995872199
50,84.14839204,0.002931309901
50,83.49331811,-0.00778474686
50,84.27598631,0.009374022025
50,84.23548074,-0.000480629966
51,83.41399963,-0.009752198323
51,83.89425975,0.005757548142
51,83.47821007,-0.004959215053
51,83.92294194,0.005327520368
50,86.1136547,0.02610386042
50,87.37152059,0.01460704338
50,87.43119816,0.0006830323054
50,88.55766437,0.01288403029
50,90.5830007,0.02287025462
50,92.15906655,0.01739913489
50,94.31014341,0.0233409142
50,92.69282072,-0.01714897927
50,91.02266208,-0.01801820923
50,92.02407516,0.01100179952
